GEOID,Female.,Age.5.65.,X.15property.,nodiploma.,X.livingalone,X.minority,X.unemployment,X.language,X.renthouse,Novehicle.,X.noinsurance,X.disability,X.computer,X.nointernet,X.nophone,comfa,comfanormal,facility,facilitynormal,NDVI,ndvi-,road,roadnormal,green,green-,X.building,health,,Zscore,,
40109107221,0.540755467,0.192345924,0.164015905,0.241792929,0.097442144,0.506461233,0.022451456,0.084210526,0.304506699,0.020465116,0.172465209,0.142147117,0.066991474,0.080389769,0,210.0099617,0.677218709,290.1837758,0.028705639,0.398755594,0.601244406,3.09E-04,0.011866631,0.273441592,0.726558408,0.185022429,0.102100635,4.969157826,0.749218612,,
40109107222,0.565754634,0.155339806,0.25419241,0.20493992,0.091775924,0.741394528,0.047589617,0.084705882,0.646007151,0.020809249,0.262577229,0.150044131,0.044100119,0.125148987,0.017878427,206.717363,0.526505621,252.5600434,0.023605507,0.462038507,0.537961493,4.01E-04,0.016372327,0.451396648,0.548603352,0.140858054,0.131059346,5.337223714,1.141622571,,
40109107223,0.587449518,0.174588381,0.178347935,0.33403895,0.22354813,0.60795278,0.016465863,0.090642321,0.454256165,0.039596273,0.232991612,0.183286735,0.155131265,0.143993636,0.007955449,207.6277137,0.568175371,328.3529479,0.033879709,0.480245376,0.519754624,3.15E-04,0.012160481,0.487622337,0.512377663,0.161320967,0.087643359,5.325557188,1.129184604,,
40109107224,0.459372486,0.206221507,0.063104189,0.19781767,0.092926491,0.437382676,0.028647568,0.060092007,0.281553398,0.003208556,0.183772166,0.196399785,0.042302358,0.060332871,0.006934813,209.3550944,0.647243276,372.9111162,0.039919848,0.433144946,0.566855054,2.64E-04,0.009662758,0.349141825,0.650858175,0.210102021,0.182408278,4.627117951,0.384561616,,
40109107225,0.470362473,0.18891258,0.129213483,0.274325173,0.165786695,0.585927505,0,0.064947029,0.435058078,0,0.231201383,0.28781331,0.263991552,0.157338965,0.006335797,205.3192445,0.462509132,298.4646483,0.029828163,0.505876881,0.494123119,4.15E-04,0.017057977,0.564169139,0.435830861,0.126445185,0.043128734,4.870137194,0.643650317,,
40109107226,0.482880339,0.197317331,0.178256265,0.238527942,0.058774139,0.773738087,0.021547933,0.043171115,0.610411419,0.145356662,0.250264737,0.077656195,0.085642317,0.153652393,0.033585223,207.0660814,0.542467611,402.8045253,0.043972086,0.422291091,0.577708909,5.49E-04,0.02362062,0.391337386,0.608662614,0.140688662,0,5.2879026,1.089040136,,
40109107302,0.396310935,0.206587615,0.23372859,0.359248185,0.031914894,0.516996047,0.027284002,0.133920437,0.432301741,0.036824877,0.3085639,0.091963109,0.060928433,0.154738878,0,203.9267449,0.398769838,366.8686175,0.039100749,0.428636916,0.571363084,2.80E-04,0.010446358,0.460526316,0.539473684,0.127394541,0.098486056,4.776345953,0.543657204,,
40109107303,0.476855895,0.19650655,0.178854626,0.247232472,0.10483871,0.44279476,0.070938215,0.03047619,0.497311828,0.058823529,0.234934498,0.224454148,0.137096774,0.255376344,0.016129032,202.8358101,0.348834159,839.5212133,0.103171766,0.404811334,0.595188666,0.001356637,0.063174606,0.459682205,0.540317795,0.049097984,0.145947522,5.018356068,0.80167005,,
40109107305,0.494195688,0.262852405,0.315104167,0.24801812,0.112840467,0.311774461,0.033953998,0.077715356,0.634241245,0.084432718,0.2421875,0.267361111,0.124513619,0.274319066,0.056420233,200.4618242,0.240169004,603.0071442,0.071110804,0.507462806,0.492537194,8.49E-04,0.038313107,0.702038145,0.297961855,0.04145392,0.191764706,4.913240744,0.689604056,,
40109107306,0.540827867,0.116037096,0.228006365,0.24982382,0.007824726,0.40330242,0.064965986,0.051123734,0.519561815,0.032258065,0.211490613,0.236371862,0.021909233,0.143192488,0.020344288,203.8380104,0.394708168,525.5773012,0.060614704,0.394939995,0.605060005,7.15E-04,0.031750463,0.460522619,0.539477381,0.086758242,0.066252971,4.631662312,0.389406469,,
40109107401,0.492718075,0.184271041,0.171437365,0.168646081,0.100176523,0.747968726,0.062513519,0.02976091,0.388790821,0.019690577,0.103633298,0.098727579,0.032215357,0.071932921,0.030450132,203.3410035,0.371958525,719.782833,0.086940479,0.464263625,0.535736375,0.001368886,0.0637745,0.594044619,0.405955381,0.084590576,0.035613871,4.287502632,0.022489498,,
40109107404,0.443264563,0.294599515,0.183189655,0.1275,0.118606375,0.621966019,0.06737172,0.034264804,0.416604893,0.028618152,0.070514821,0.136661466,0.09340252,0.132690882,0.027427724,205.6460348,0.4774674,671.9132589,0.080451459,0.457660836,0.542339164,3.26E-04,0.012699206,0.441974211,0.558025789,0.201513836,0.058493353,4.727673316,0.491766126,,
40109107405,0.501250893,0.126161544,0.082380272,0.089014223,0.048944338,0.593817012,0.038748833,0.024069199,0.334932821,0.003046716,0.101036758,0.090480679,0.01487524,0.01487524,0,203.7319924,0.389855375,753.3229857,0.091487057,0.466133779,0.533866221,0.001077212,0.049489779,0.476727273,0.523272727,0.101758545,0.042096956,3.795460428,-0.502088615,,
40109107406,0.488252218,0.18197075,0.072115385,0.069684796,0.061980348,0.593502757,0.014952701,0.001333511,0.560468632,0,0.036314621,0.088011418,0.026455026,0.026455026,0,202.7114634,0.343142401,1142.499334,0.144242346,0.470985114,0.529014886,8.50E-04,0.038362082,0.573366013,0.426633987,0.098001745,0,3.800894635,-0.496295074,,
40109107407,0.372294372,0.246753247,0,0,0.051652893,0.19047619,0.063076923,0,0.51446281,0,0,0.445887446,0.020661157,0,0,196.8671735,0.075630001,2012.929825,0.262234646,0.646747304,0.353252696,0.001617003,0.075926018,0.899468111,0.100531889,0.006281431,0,2.779121719,-1.58563193,,
40109107806,0.506496575,0.294590125,0.116435074,0.104173304,0.195402299,0.53579022,0.007778469,0,0.349425287,0.130386122,0.165139826,0.18539055,0.108045977,0.17183908,0.029310345,197.2716951,0.094146287,950.385425,0.118200104,0.581753778,0.418246222,0.002865351,0.137063805,0.961051607,0.038948393,2.38E-05,0.054297373,3.761129236,-0.538689929,,
40109107807,0.455066922,0.31612492,0.103887827,0.060715722,0.173361522,0.547801147,0.019047619,0.002035278,0.376321353,0,0.100737889,0.228424767,0.208597604,0.203664553,0.004933051,204.9113729,0.443839505,758.7600434,0.092224084,0.408720336,0.591279664,9.62E-05,0.001444761,0.875,0.125,0,0.06642806,4.120936248,-0.155090958,,
40109107808,0.597039474,0.282346491,0.052083333,0.067690161,0.096899225,0.589912281,0.030040053,0,0.466408269,0.051995163,0.114035088,0.149122807,0.034883721,0.095607235,0.010335917,206.1756931,0.501711605,258.8412781,0.024456967,0.442602514,0.557397486,1.23E-04,0.00275729,0.611111111,0.388888889,0,0.108882834,4.22249429,-0.04681747,,
40109107900,0.557291667,0.172395833,0.339733333,0.156213018,0.053482587,0.875520833,0.066511085,0.002698327,0.506218905,0.025727069,0.197866667,0.148266667,0.185323383,0.430348259,0.017412935,199.7993078,0.209843446,832.1122525,0.102167435,0.569227476,0.430772524,0.001151049,0.053105943,0.829089641,0.170910359,0.041391791,0.143462687,4.886664753,0.661270749,,
40109108003,0.54400607,0.153768336,0.174353776,0.079325197,0.104373178,0.836368235,0.058252427,0.004935563,0.832069971,0.136058231,0.133502538,0.153299492,0.080466472,0.179591837,0.017492711,197.4646007,0.102976212,2107.725025,0.275084728,0.658799399,0.341200601,9.88E-04,0.045120625,0.970588235,0.029411765,0,0.053855539,4.335513504,0.073675052,,
40109108005,0.521876232,0.350019708,0.056759953,0.029814272,0.24010327,0.715017737,0.051491819,0,0.352839931,0.037004405,0.093601896,0.209320695,0.085197935,0.264199656,0,198.0771802,0.131015993,1862.370496,0.241825386,0.594624226,0.405375774,0.0021129,0.100212551,0.937717942,0.062282058,0.003807302,0.099118388,4.050884962,-0.229774331,,
40109108101,0.521283288,0.247011952,0.018277311,0.018582047,0.103512015,0.277416649,0.009668508,0,0.019716574,0.001402525,0.058922559,0.10016835,0.012322859,0.017252002,0.01663586,198.1964266,0.136474294,2529.793882,0.332298803,0.640338468,0.359661532,0.001757309,0.082797498,0.947760279,0.052239721,0.017255418,0.049778696,2.452678461,-1.933660995,,
40109108109,0.498074669,0.26402143,0.042260607,0.01746507,0.065392354,0.26385401,0.004644341,0.000373134,0.041750503,0.011734507,0.031474971,0.08956973,0.015090543,0.019114688,0.00804829,204.8333924,0.440270081,427.3796914,0.047303404,0.338527256,0.661472744,7.13E-05,0.000225285,0.511363636,0.488636364,4.12E-04,0.032741021,3.043929746,-1.303313679,,
40109108110,0.492802303,0.233445298,0.021744758,0.035897436,0.13283208,0.285028791,0.017495396,0.000993542,0.065789474,0,0.057187017,0.160484286,0.018796992,0.018796992,0,201.8921246,0.305638565,820.5735012,0.100603285,0.612429754,0.387570246,7.60E-04,0.033954336,0.785824254,0.214175746,0.056458354,0.041884422,2.681579319,-1.689624246,,
40109108226,0.559774243,0.111852232,0.055036345,0.07992074,0,0.510005131,0.094401042,0.01160221,0.485897436,0.028156222,0.061594203,0.109730849,0,0,0,215.5676028,0.93161025,2558.239455,0.336154778,0.467687233,0.532312767,5.33E-04,0.022837021,0.33086138,0.66913862,0.10615109,0,4.706175179,0.468846442,,
40109108227,0.482392027,0.087707641,0.056418919,0.040185471,0.021656051,0.4089701,0,0,0,0,0.028571429,0.136877076,0.020382166,0,0.020382166,213.0056542,0.814341423,2041.431367,0.266098208,0.493170945,0.506829055,3.16E-04,0.012209456,0.499445676,0.500554324,0.168949341,0,3.572524853,-0.739765631,,
40109108228,0.557655955,0.156899811,0,0.017094017,0.021113244,0.274102079,0,0,0.076775432,0,0.090792839,0.056265985,0.021113244,0,0,214.1253532,0.865593735,1216.797513,0.154313929,0.48146642,0.51853358,3.95E-04,0.016078477,0.404469274,0.595530726,0.166426021,0,3.588289074,-0.722959013,,
40109108233,0.479084451,0.251381215,0.005352895,0.005167959,0.092112229,0.575177585,0.005915493,0.039506173,0.236103759,0,0.052017405,0.069620253,0.013234516,0.013234516,0.013234516,215.2932498,0.919052209,1661.21468,0.214557457,0.447189949,0.552810051,4.74E-04,0.019947499,0.30464135,0.69535865,0.125567165,0,4.378435996,0.11943576,,
40109108234,0.498853211,0.153287462,0.008600917,0.031059198,0.046582278,0.332568807,0.005194805,0.007197203,0.201012658,0,0.032746074,0.077939487,0.008101266,0.004050633,0,211.628854,0.751320743,1012.991054,0.126686688,0.500013902,0.499986098,5.45E-04,0.023424721,0.539861189,0.460138811,0.142890105,0.035150547,3.446791712,-0.873812778,,
40109108235,0.58141292,0.193048734,0.017000378,0.052150538,0.073196986,0.666414809,0.016877637,0.001752848,0.11517761,0.013265951,0.034000756,0.070646014,0.044133477,0,0,212.1546918,0.775390071,602.0407324,0.070979801,0.484027148,0.515972852,7.26E-04,0.032289187,0.571388341,0.428611659,0.111748483,0,3.814070711,-0.48224774,,
40109108236,0.605507631,0.163238222,0.02256138,0.069148936,0.022727273,0.283676178,0.114893617,0,0.583333333,0,0.054648451,0.067310896,0,0,0,217.0617265,1.000001213,779.6656504,0.09505797,0.459000895,0.540999105,2.10E-04,0.007018111,0.377884615,0.622115385,0.274493685,0.019827801,4.546559187,0.298675966,,
40109108237,0.47063197,0.191821561,0.086245353,0.026370217,0.049197861,0.313754647,0.010090817,0.004347826,0.118716578,0,0.072862454,0.066542751,0.022459893,0.022459893,0,215.2833298,0.918598138,540.0813989,0.062580826,0.470454767,0.529545233,3.13E-04,0.012062531,0.424940429,0.575059571,0.197800001,0,3.751148121,-0.549331038,,
40109108238,0.503041363,0.154501217,0.076034063,0.031890661,0.070889894,0.527980535,0.024297646,0.018592297,0.211161388,0,0.137469586,0.132603406,0.063348416,0,0,212.8872211,0.80892035,404.046205,0.044140404,0.530508103,0.469491897,4.82E-04,0.020339298,0.552247191,0.447752809,0.165247835,0,3.907703065,-0.38242402,,
40109108301,0.61634103,0.325488455,0.161190053,0.050997783,0.260476582,0.728685613,0.022690438,0.001885014,0.164338537,0.022840119,0.08259325,0.229129663,0.058340181,0.258833196,0.029580937,202.344934,0.326365143,755.3970461,0.091768209,0.614401799,0.385598201,0.001203087,0.055654501,0.864533308,0.135466692,0.024500015,0.147341448,4.18010506,-0.092009655,,
40109108302,0.513279933,0.225548061,0.0445629,0.008972058,0.061065197,0.418212479,0.003003003,0,0.525252525,0.008530806,0.0596543,0.118043845,0.084481175,0.08953168,0.041322314,204.8967322,0.443169352,966.4611772,0.120379272,0.580362286,0.419637714,0.001022557,0.046813053,0.753390002,0.246609998,0.048881735,0.039710611,3.566662011,-0.746016148,,
40109108307,0.518967742,0.263741935,0.059096774,0.074983188,0.163739377,0.693419355,0.016219795,0.017010597,0.260056657,0,0.144258065,0.125419355,0.047592068,0.150141643,0,214.2228719,0.870057487,348.1096535,0.036557854,0.430496862,0.569503138,3.20E-04,0.012405356,0.366563118,0.633436882,0.238101535,0.038823529,4.933532332,0.71123741,,
40109108309,0.528645833,0.158854167,0.182291667,0.0997921,0.06517094,0.82421875,0.034572733,0.003722662,0.520299145,0.035005834,0.107550483,0.174714662,0.09508547,0.200854701,0.036324786,208.400725,0.603558645,561.1167669,0.065432301,0.49739024,0.50260976,2.30E-04,0.00799761,0.525568182,0.474431818,0.207723686,0.099195937,5.02805369,0.812008919,,
40109108310,0.545985401,0.239416058,0.109833024,0.055411255,0.162071284,0.81459854,0.032381764,0.032574568,0.68661735,0.0377943,0.138495905,0.103871929,0.154001345,0.199058507,0,211.011134,0.723045663,703.8657356,0.084782817,0.495522756,0.504477244,7.94E-04,0.035619484,0.569862243,0.430137757,0.096827252,0.070763862,5.25776531,1.056910041,,
40109108314,0.543900804,0.153485255,0.21347185,0.044303797,0.075436409,0.785857909,0.088052914,0.010144928,0.829177057,0.124751161,0.214477212,0.181300268,0.12967581,0.181421446,0.036159601,215.2801121,0.918450853,576.3487829,0.067497096,0.412293897,0.587706103,0.001151503,0.053128177,0.417653631,0.582346369,0.077372532,0.070631255,5.968748807,1.814906769,,
40109108317,0.502337541,0.177419355,0.0529274,0.015738118,0.091160221,0.419354839,0.03179792,0.01012724,0.264088398,0.011586097,0.052492174,0.110281724,0.032044199,0.040883978,0.013259669,214.4573406,0.880789891,517.8480223,0.059566952,0.304527896,0.695472104,2.34E-04,0.00819351,0.042253521,0.957746479,0,0.045337243,4.472605053,0.219831672,,
40109108318,0.513589195,0.149069346,0.053,0.056240197,0.068408551,0.536979081,0.06993007,0.026600309,0.201425178,0.016779722,0.087838962,0.110963234,0.006175772,0.005225653,0.003800475,211.6039282,0.750179807,371.7808787,0.039766637,0.429575095,0.570424905,0.0010701,0.049141469,0.419316843,0.580683157,0.131296432,0.032063931,4.059582083,-0.22050212,,
40109108319,0.550155925,0.136954262,0.140852391,0.031082529,0.130408654,0.296517672,0.038178634,0.009358657,0.750600962,0.005813953,0.116727462,0.122199062,0.061298077,0.131610577,0.006610577,214.1528801,0.866853731,246.9272998,0.022841953,0.372395976,0.627604024,5.90E-04,0.025628594,0.283703704,0.716296296,0.15945582,0,4.947049812,0.725648723,,
40109108320,0.539934191,0.204905773,0.164746052,0.026375283,0.246236559,0.110080766,0.039284462,0,0.369892473,0.051229508,0.109304426,0.146642578,0.137634409,0.147311828,0,210.1951069,0.685693415,609.9012656,0.072045345,0.469023471,0.530976529,7.26E-04,0.032289187,0.514417532,0.485582468,0.11206391,0.024166299,4.236395462,-0.031997094,,
40109108321,0.364220183,0.296330275,0.148623853,0.112765957,0.075286416,0.733027523,0.04787234,0,0.931260229,0,0.152293578,0.189908257,0.132569558,0.130932897,0,216.9293483,0.993941827,228.6132357,0.020359367,0.340023577,0.659976423,3.32E-04,0.012993055,0.169550173,0.830449827,0.234251521,0,6.067063086,1.919722004,,
40109108322,0.556634304,0.16828479,0.131155193,0.087515684,0.110974611,0.667822469,0.007180768,0.031448136,0.880835381,0.090585443,0.183167169,0.088337584,0.149467649,0.192055692,0.029074529,216.1701149,0.959189213,563.3151656,0.065730308,0.412522391,0.587477609,4.48E-04,0.01867415,0.273111782,0.726888218,0.175710392,0.034666915,5.942876207,1.787323364,,
40109108323,0.533916189,0.215254748,0.10841914,0.037721614,0.083473389,0.395538137,0.006681514,0,0.557422969,0,0.172173386,0.111852076,0.012885154,0.038655462,0.008963585,213.8929741,0.854956978,400.5762825,0.043670034,0.455869391,0.544130609,3.98E-04,0.016225402,0.481761334,0.518238666,0.138005323,0,4.398184375,0.140489986,,
40109108324,0.510930668,0.237976265,0.006246096,0,0.143307087,0.086820737,0.00610687,0,0.045669291,0,0.021861337,0.067457839,0,0,0,212.2456224,0.779552264,513.4381143,0.058969162,0.497240908,0.502759092,8.01E-04,0.035962309,0.588007737,0.411992263,0.119487858,0.026564325,3.061663462,-1.284407334,,
40109108325,0.571201273,0.229116945,0.009745426,0.042647466,0.111734694,0.473349244,0.001084305,0.01759593,0.229081633,0,0.026,0.1492,0.034693878,0.034693878,0.007142857,215.9851317,0.950721923,462.4207553,0.052053439,0.440362809,0.559637191,3.27E-04,0.012748181,0.328349945,0.671650055,0.225479764,0,4.409578082,0.152637092,,
40109108326,0.581166165,0.110594032,0.19430729,0.034821146,0.05326087,0.499041883,0.020173805,0,0.847282609,0,0.112664005,0.093839133,0.088043478,0.168478261,0,214.9373189,0.902760079,340.693127,0.035552498,0.387478132,0.612521868,5.67E-04,0.02450217,0.360335952,0.639664048,0.080126096,0.032520488,5.131319924,0.922103552,,
40109108402,0.559782609,0.298136646,0.073380172,0.026008969,0.223088924,0.168478261,0.04456328,0.011308562,0.098283931,0,0.048913043,0.145186335,0.018720749,0.067082683,0.023400936,207.8545125,0.578556699,396.0777694,0.043060233,0.272305058,0.727694942,2.12E-04,0.007116061,1,0,1.50E-04,0.128420257,3.291333292,-1.039550765,,
40109108506,0.50714911,0.267580975,0.049314269,0.013318113,0.093520374,0.404143566,0.030708092,0.00604518,0.297929192,0.180459156,0.065655092,0.103005544,0.006012024,0.012024048,0,211.3132028,0.736872347,419.1045472,0.046181656,0.448083462,0.551916538,2.93E-04,0.011083032,0.429801895,0.570198105,0.166835625,0.051954094,4.171906133,-0.10075073,,
40109108507,0.505645161,0.329032258,0.013709677,0.023210832,0.182228916,0.234677419,0.003752345,0,0.231927711,0,0.021043771,0.069023569,0.037650602,0.022590361,0,207.7839531,0.575326963,352.5843936,0.037164433,0.428823357,0.571176643,3.61E-04,0.014413329,0.486870121,0.513129879,0.160877984,0.150869565,3.697451419,-0.606578393,,
40109108508,0.529787234,0.243085106,0.035924933,0.071174377,0.130498534,0.471808511,0.017555706,0.018348624,0.24340176,0.015479876,0.073027719,0.161513859,0.016129032,0.036656891,0.007331378,196.3193519,0.050554402,1077.184148,0.135388464,0.437826077,0.562173923,0.004820877,0.232835601,0.682891876,0.317108124,0.016230661,0.0951,3.481114714,-0.837220194,,
40109108513,0.468375592,0.334633603,0.029813318,0.042801556,0.106437221,0.378099749,0.034164674,0,0.286169535,0,0.092226247,0.155196434,0.033142129,0.03250478,0.005736138,211.8288425,0.760474875,534.4340699,0.061815295,0.47743423,0.52256577,3.43E-04,0.01353178,0.51,0.49,0.171294034,0.048159177,4.067141907,-0.212442409,,
40109108514,0.534639274,0.196129957,0.100334448,0.079847909,0.097943723,0.494983278,0.007427213,0.00587334,0.502164502,0,0.094004796,0.136211031,0.08982684,0.106601732,0,213.9988893,0.859805065,308.7368443,0.031220624,0.430773023,0.569226977,3.41E-04,0.01343383,0.349267271,0.650732729,0.217571774,0.038630465,4.826609507,0.597244396,,
40109108515,0.518485915,0.363996479,0.028912345,0.09191974,0.325711382,0.351012324,0.028548344,0.011952191,0.493902439,0.021074816,0.030977513,0.245754933,0.106199187,0.131605691,0,213.1476598,0.820841487,426.0060398,0.047117197,0.465267683,0.534732317,4.84E-04,0.020437248,0.451583914,0.548416086,0.17147156,0.036953185,4.930022379,0.707495364,,
40109108520,0.492699011,0.252943947,0.033443241,0.012673506,0.149885584,0.305699482,0.00464846,0,0.267734554,0,0.082901554,0.064060292,0.041189931,0.060640732,0,209.9673704,0.675269165,545.21876,0.063277227,0.528133617,0.471866383,4.38E-04,0.0181844,0.570025989,0.429974011,0.137109555,0.091946667,3.656147703,-0.650613285,,
40109108521,0.437096774,0.186290323,0.102419355,0.087254902,0.018549747,0.563709677,0.021093001,0.021929825,0.659359191,0.054812834,0.109477124,0.182189542,0,0.015177066,0,215.0200335,0.906546199,474.3176874,0.053666143,0.329343401,0.670656599,6.43E-04,0.028224266,0.248305607,0.751694393,0.148966176,0.123352034,5.142465171,0.933985771,,
40109108523,0.45285105,0.173432317,0.028330415,0.065920398,0.03880597,0.395198231,0.018232263,0.011390683,0.266950959,0,0.099036487,0.094455852,0.014498934,0.014498934,0,215.5582071,0.931180177,545.6470302,0.063335282,0.471211743,0.528788257,4.21E-04,0.017351826,0.39394629,0.60605371,0.199498939,0.03298624,4.052796924,-0.227735942,,
40109108524,0.510470701,0.292603266,0.020941402,0.039391673,0.072762087,0.457252642,0.031501832,0.017498509,0.040689325,0.00360036,0.152895753,0.094015444,0.064145524,0.016754428,0.00239349,213.2612029,0.826038729,1507.32898,0.193697287,0.455717237,0.544282763,5.30E-04,0.022690096,0.417600588,0.582399412,0.15734961,0.052548656,4.195922989,-0.075145777,,
40109108525,0.444811321,0.168396226,0.029716981,0.071473354,0.044973545,0.510849057,0.021752266,0.023637241,0.252645503,0,0.141433318,0.09492169,0.03042328,0.03042328,0,213.4947056,0.836726917,1341.51075,0.171219589,0.463660965,0.536339035,2.41E-04,0.008536335,0.355322339,0.644677661,0.220532616,0.082202183,4.365691397,0.105848434,,
40109108526,0.519194854,0.172027392,0.105001038,0.055888768,0.087197581,0.368956215,0.018101888,0.014875666,0.474798387,0.036956522,0.083752094,0.149078727,0.020665323,0.056955645,0,213.5564938,0.839555166,617.7806669,0.073113448,0.435532157,0.564467843,4.82E-04,0.020339298,0.365594755,0.634405245,0.193356486,0.037824773,4.526512359,0.277303558,,
40109108527,0.51372549,0.222222222,0.058705804,0.003240616,0.083546462,0.491285403,0.014446228,0.003206596,0.446717818,0,0.075,0.087723214,0.061807332,0.032821824,0,214.7473297,0.894063648,466.3838292,0.052590659,0.438355771,0.561644229,3.03E-04,0.011572782,0.326261468,0.673738532,0.213983951,0.033700354,4.535743163,0.287144742,,
40109108528,0.483735572,0.253934942,0.102133613,0.051354402,0.028368794,0.649178034,0.0349087,0.000834028,0.328267477,0,0.092631579,0.12,0.04964539,0.089159068,0.015197568,211.6808769,0.753702002,675.7161114,0.08096696,0.490412039,0.509587961,6.37E-04,0.027930416,0.539825423,0.460174577,0.115795004,0.082041763,4.32954785,0.067314924,,
40109108529,0.50017838,0.358187656,0.025799419,0.026002644,0.084916201,0.124509454,0.013396716,0,0.023463687,0,0.051730289,0.089546914,0.011173184,0.011173184,0,212.6251168,0.796922973,350.4130715,0.036870097,0.453560172,0.546439828,3.90E-04,0.015833603,0.383484163,0.616515837,0.196396022,0.058756254,3.587812341,-0.723467269,,
40109108530,0.546764706,0.185294118,0.055904335,0.053604436,0.068136273,0.407941176,0.021446747,0.02946593,0.283233133,0,0.057698057,0.100149477,0.03006012,0.022044088,0.008684035,215.1305899,0.91160673,433.2902182,0.048104613,0.466646426,0.533353574,5.42E-04,0.023277796,0.449775533,0.550224467,0.178337808,0.04435562,4.159687238,-0.113777589,,
40109108531,0.494277539,0.163984263,0.011844023,0.010074074,0.027239709,0.376967096,0.006406685,0.009000196,0.113801453,0,0.030628694,0.050868709,0.010290557,0.010895884,0,212.826587,0.806144927,654.5188429,0.078093537,0.51958862,0.48041138,6.39E-04,0.028028366,0.541421774,0.458578226,0.10710696,0,3.274642279,-1.057345458,,
40109108532,0.563496751,0.312463083,0.010632014,0.006644518,0.045851528,0.373892499,0.006912442,0,0.037117904,0,0.01659751,0.062240664,0.037117904,0.085152838,0,209.3787052,0.64832402,834.6321755,0.102509026,0.55554226,0.44445774,0.00245152,0.11679645,0.816186557,0.183813443,0.008324829,0,3.062345164,-1.283680555,,
40109108534,0.546821306,0.178049828,0.020950324,0.035367941,0.032911392,0.37564433,0.054061625,0.005234356,0.473924051,0.008205494,0.091360691,0.065442765,0,0.01164557,0,210.5216597,0.700640812,948.2240369,0.117907114,0.503633585,0.496366415,0.001269144,0.05888964,0.638640008,0.361359992,0.058840173,0,3.693623819,-0.610659089,,
40109108535,0.541224122,0.131323132,0.010711071,0.019329164,0.013440092,0.416291629,0.011507781,0,0.142121819,0,0.039873131,0.030539193,0,0,0,211.8363687,0.760819374,1076.820138,0.13533912,0.512174486,0.487825514,0.001127041,0.051930152,0.602670264,0.397329736,0.07541912,0.02990159,3.29492574,-1.035720769,,
40109108536,0.553308049,0.247576907,0.04389929,0.050620821,0.123492723,0.387905605,0,0.011144449,0.304365904,0,0.059257651,0.062730627,0,0.020790021,0.006237006,211.7146804,0.7552493,748.8959686,0.090886947,0.47701887,0.52298113,5.18E-04,0.022102397,0.425410584,0.574589416,0.186376145,0.026044776,4.049559164,-0.231187797,,
40109108537,0.524244332,0.302581864,0.047229219,0.022711864,0.096385542,0.28872796,0.003046716,0,0.432687271,0,0.050377834,0.097292191,0.040859089,0.029858565,0.005238345,210.0590255,0.679464521,685.1700961,0.082248506,0.487362476,0.512637524,8.84E-04,0.04002723,0.495385531,0.504614469,0.107328376,0.052350814,3.919912233,-0.369407531,,
40109108538,0.550107373,0.279169649,0.097709377,0.01897019,0.139882889,0.330708661,0,0,0.456733897,0.035073409,0.03614889,0.122047244,0.029277814,0.061808718,0,209.724059,0.664132001,518.9422735,0.059715285,0.509660557,0.490339443,6.46E-04,0.028371191,0.516841211,0.483158789,0.152739212,0,4.036094032,-0.2455433,,
40109108603,0.521949405,0.224330357,0.038317055,0.108591885,0.046454768,0.404389881,0.024093124,0.024458271,0.223105134,0.034936293,0.065364388,0.111006762,0.027506112,0.03606357,0,203.9879821,0.401572867,985.4096627,0.122947858,0.550284767,0.449715233,0.00108711,0.049974533,0.739234093,0.260765907,0.051635478,0.089042401,3.316221282,-1.013017076,,
40109108604,0.51180539,0.25375626,0.153085824,0.119964716,0.207456979,0.3508228,0.010973145,0.036117381,0.296845124,0.002901354,0.112316221,0.183899735,0.024378585,0.177820268,0.003824092,206.3929534,0.511656325,956.7070119,0.119057034,0.396159709,0.603840291,0.001445353,0.067519468,0.463176952,0.536823048,0.086199614,0.082926829,4.453990483,0.199986229,,
40109108701,0.545918367,0.324568289,0.040816327,0.06138231,0.049878345,0.270800628,0.014974263,0.001626016,0.070559611,0.016559338,0.074862096,0.158786446,0.03163017,0.060827251,0.008515815,196.2976189,0.049559611,1286.534642,0.163767233,0.67526965,0.32473035,0.001061662,0.048728218,0.937785813,0.062214187,0.021194479,0.073586398,2.475485748,-1.909345593,,
40109108707,0.500229358,0.233715596,0.074056931,0.051011434,0.094617564,0.45206422,0.020662327,0.001926782,0.196600567,0.022918616,0.056752874,0.171695402,0.040793201,0.060056657,0.006232295,196.6382108,0.065149624,1480.505765,0.190061233,0.55980485,0.44019515,2.77E-04,0.010299433,0.922222222,0.077777778,0.002598424,0.05480741,2.824222875,-1.537548495,,
40109108708,0.473470309,0.240234816,0.063506464,0.05380334,0.073785243,0.185143373,0.013282172,0.011480507,0.157768446,0,0.09047619,0.103174603,0.032393521,0.059988002,0.00659868,196.5880393,0.062853109,2813.598917,0.370770351,0.710227839,0.289772161,9.37E-04,0.042622903,0.932604736,0.067395264,0.00883833,0.05917867,2.466536453,-1.918886653,,
40109108709,0.476265823,0.250632911,0.037974684,0.084147896,0.242890085,0.208227848,0.006890961,0,0.036894696,0.005860806,0.052497614,0.233216672,0.03074558,0.075326672,0,197.142474,0.088231411,3737.255215,0.495977742,0.705583889,0.294416111,0.001570112,0.073629534,0.9416733,0.0583267,0.006737447,0.055878895,2.814770088,-1.547626341,,
